,bike_station_index,distance,restaurants,parks
35,172,71,1,0
36,172,79,1,0
37,172,86,1,0
38,172,87,1,0
39,172,87,1,0
40,172,92,1,0
41,172,122,1,0
42,172,160,1,0
43,172,160,1,0
44,172,165,1,0
45,172,174,1,0
46,172,176,1,0
47,172,182,1,0
48,172,218,1,0
49,172,237,1,0
0,173,209,0,1
1,173,225,1,0
2,173,496,1,0
3,173,243,1,0
4,173,229,1,0
5,173,188,1,0
6,173,469,1,0
7,173,139,1,0
8,173,467,1,0
9,173,382,0,1
10,173,301,1,0
11,173,245,1,0
12,173,254,1,0
13,173,132,1,0
14,173,147,1,0
15,173,428,1,0
16,173,171,1,0
17,173,164,1,0
18,173,170,1,0
19,173,456,1,0
20,173,171,1,0
21,173,196,1,0
22,173,207,1,0
23,173,209,1,0
24,173,224,0,1
25,173,240,1,0
26,173,242,1,0
27,173,276,1,0
28,173,277,1,0
29,173,277,1,0
30,173,395,1,0
31,173,301,0,1
32,173,321,1,0
33,173,323,1,0
34,173,334,1,0
35,173,348,1,0
36,173,347,1,0
37,173,355,1,0
38,173,356,0,1
39,173,350,1,0
40,173,406,1,0
41,173,420,1,0
42,173,420,1,0
43,173,422,1,0
44,173,436,1,0
45,173,394,1,0
46,173,456,1,0
47,173,469,1,0
48,173,493,1,0
49,173,481,1,0
0,174,110,1,0
1,174,366,1,0
2,174,341,1,0
3,174,402,1,0
4,174,371,1,0
5,174,449,1,0
6,174,313,1,0
7,174,464,1,0
8,174,406,1,0
9,174,247,1,0
10,174,348,1,0
11,174,344,1,0
12,174,270,1,0
13,174,246,1,0
14,174,483,1,0
15,174,397,1,0
16,174,494,1,0
17,174,204,0,1
18,174,145,1,0
19,174,386,1,0
20,174,483,1,0
21,174,151,1,0
22,174,453,1,0
23,174,298,1,0
24,174,56,0,1
25,174,62,0,1
26,174,103,1,0
27,174,148,1,0
28,174,184,1,0
29,174,180,1,0
30,174,229,0,1
31,174,555,1,0
32,174,241,1,0
33,174,262,1,0
34,174,262,1,0
35,174,272,1,0
36,174,275,1,0
37,174,287,1,0
38,174,317,1,0
39,174,320,1,0
40,174,321,0,1
41,174,322,1,0
42,174,333,1,0
43,174,337,1,0
44,174,343,1,0
45,174,344,1,0
46,174,234,1,0
47,174,370,1,0
48,174,436,0,1
49,174,464,1,0
0,175,226,1,0
1,175,89,1,0
2,175,367,1,0
3,175,427,1,0
4,175,190,1,0
5,175,357,1,0
6,175,270,1,0
7,175,495,1,0
8,175,383,1,0
9,175,146,1,0
10,175,346,1,0
11,175,259,1,0
12,175,215,1,0
13,175,438,1,0
14,175,274,1,0
15,175,346,1,0
16,175,380,1,0
17,175,390,0,1
18,175,390,1,0
19,175,431,1,0
20,175,435,1,0
21,175,494,1,0
22,175,493,1,0
23,175,152,1,0
24,175,280,1,0
0,176,297,0,1
1,176,360,1,0
2,176,371,1,0
3,176,372,0,1
4,176,417,1,0
5,176,434,1,0
6,176,475,1,0
0,177,312,1,0
1,177,413,1,0
2,177,448,1,0
3,177,437,1,0
4,177,330,1,0
5,177,379,0,1
6,177,419,1,0
7,177,371,1,0
8,177,380,1,0
9,177,313,1,0
10,177,486,1,0
11,177,54,1,0
12,177,324,1,0
13,177,339,1,0
14,177,369,1,0
15,177,402,1,0
16,177,402,1,0
17,177,403,1,0
18,177,404,1,0
19,177,495,1,0
20,177,423,1,0
21,177,321,1,0
22,177,359,1,0
23,177,366,0,1
24,177,404,1,0
25,177,484,1,0
26,177,495,1,0
0,178,299,1,0
1,178,427,1,0
2,178,18,1,0
3,178,503,1,0
4,178,253,1,0
5,178,393,1,0
6,178,177,1,0
7,178,214,1,0
8,178,233,0,1
9,178,240,1,0
10,178,257,1,0
11,178,285,1,0
12,178,297,1,0
13,178,308,1,0
14,178,309,1,0
15,178,325,0,1
16,178,371,1,0
17,178,375,1,0
18,178,375,1,0
19,178,405,1,0
20,178,430,1,0
21,178,436,1,0
22,178,440,0,1
23,178,468,1,0
24,178,488,1,0
25,178,246,1,0
26,178,384,1,0
0,179,453,1,0
1,179,83,0,1
2,179,462,1,0
3,179,445,0,1
4,179,459,0,1
5,179,378,1,0
0,180,383,1,0
1,180,332,1,0
2,180,434,1,0
3,180,321,1,0
4,180,326,1,0
5,180,498,1,0
6,180,294,1,0
7,180,291,1,0
8,180,302,1,0
9,180,373,1,0
10,180,285,1,0
11,180,382,1,0
12,180,329,1,0
13,180,264,1,0
14,180,238,0,1
15,180,257,1,0
16,180,262,1,0
17,180,302,1,0
18,180,290,1,0
19,180,308,1,0
20,180,313,1,0
21,180,322,1,0
22,180,295,1,0
23,180,329,1,0
24,180,341,1,0
25,180,342,1,0
26,180,343,1,0
27,180,361,1,0
28,180,371,1,0
29,180,384,1,0
30,180,260,1,0
31,180,436,1,0
32,180,436,1,0
33,180,438,1,0
34,180,446,1,0
35,180,446,1,0
36,180,462,1,0
37,180,295,1,0
38,180,463,1,0
39,180,468,1,0
40,180,468,1,0
41,180,292,1,0
42,180,314,1,0
43,180,324,1,0
44,180,366,1,0
45,180,441,1,0
0,181,136,1,0
1,181,126,1,0
2,181,393,1,0
3,181,286,1,0
4,181,496,1,0
5,181,438,0,1
6,181,422,1,0
7,181,317,1,0
8,181,400,1,0
9,181,227,1,0
10,181,418,1,0
11,181,345,1,0
12,181,139,1,0
13,181,449,1,0
14,181,313,1,0
15,181,272,1,0
16,181,126,1,0
17,181,168,1,0
18,181,226,1,0
19,181,136,1,0
20,181,136,1,0
21,181,146,1,0
22,181,166,0,1
23,181,173,1,0
24,181,208,1,0
25,181,220,1,0
26,181,230,1,0
27,181,242,1,0
28,181,313,1,0
29,181,334,1,0
30,181,336,1,0
31,181,344,1,0
32,181,348,1,0
33,181,356,1,0
34,181,362,1,0
35,181,364,1,0
36,181,374,1,0
37,181,388,1,0
38,181,391,1,0
39,181,391,1,0
40,181,394,1,0
41,181,396,1,0
42,181,400,1,0
43,181,455,1,0
44,181,465,1,0
45,181,468,1,0
46,181,475,1,0
47,181,174,1,0
48,181,374,1,0
49,181,472,1,0
0,182,426,1,0
1,182,411,1,0
2,182,393,0,1
3,182,383,1,0
4,182,488,1,0
5,182,482,1,0
6,182,381,1,0
7,182,391,1,0
8,182,504,1,0
9,182,475,1,0
10,182,453,1,0
11,182,402,1,0
12,182,483,1,0
13,182,162,1,0
14,182,308,1,0
15,182,482,1,0
16,182,327,0,1
17,182,367,0,1
18,182,495,1,0
19,182,368,1,0
20,182,370,1,0
21,182,376,1,0
22,182,381,1,0
23,182,381,1,0
24,182,391,0,1
25,182,481,1,0
26,182,401,1,0
27,182,409,1,0
28,182,411,1,0
29,182,414,1,0
30,182,416,1,0
31,182,433,1,0
32,182,433,1,0
33,182,439,1,0
34,182,442,1,0
35,182,453,1,0
36,182,469,1,0
37,182,470,1,0
38,182,491,1,0
39,182,497,1,0
40,182,411,1,0
41,182,460,1,0
0,183,145,1,0
1,183,151,1,0
2,183,213,1,0
3,183,271,1,0
4,183,224,1,0
5,183,365,1,0
6,183,291,1,0
7,183,100,1,0
8,183,372,1,0
9,183,369,1,0
10,183,409,1,0
11,183,402,1,0
12,183,386,1,0
13,183,334,1,0
14,183,217,1,0
15,183,374,1,0
16,183,302,1,0
17,183,474,1,0
18,183,203,1,0
19,183,370,1,0
20,183,381,1,0
21,183,387,1,0
22,183,348,1,0
23,183,457,1,0
24,183,369,1,0
25,183,343,1,0
26,183,486,1,0
27,183,417,1,0
28,183,359,1,0
29,183,380,1,0
30,183,273,1,0
31,183,383,1,0
32,183,494,1,0
33,183,416,1,0
34,183,372,1,0
35,183,466,1,0
36,183,319,1,0
37,183,267,1,0
38,183,482,1,0
39,183,226,1,0
40,183,492,1,0
41,183,372,1,0
42,183,494,1,0
43,183,344,1,0
44,183,364,1,0
45,183,182,1,0
46,183,376,1,0
47,183,475,1,0
48,183,207,1,0
49,183,426,1,0
0,184,64,1,0
1,184,494,1,0
2,184,332,1,0
3,184,255,1,0
4,184,220,1,0
5,184,361,1,0
6,184,33,1,0
7,184,42,1,0
8,184,43,1,0
9,184,69,0,1
10,184,77,1,0
11,184,86,1,0
12,184,200,1,0
13,184,204,1,0
14,184,232,1,0
15,184,242,1,0
16,184,297,1,0
17,184,299,1,0
18,184,411,1,0
19,184,422,1,0
20,184,426,1,0
21,184,446,0,1
22,184,120,1,0
23,184,237,1,0
0,185,99,1,0
1,185,73,1,0
2,185,147,1,0
3,185,161,1,0
4,185,98,1,0
5,185,107,0,1
6,185,326,1,0
7,185,410,1,0
8,185,166,1,0
9,185,388,1,0
10,185,497,1,0
11,185,418,1,0
12,185,125,1,0
13,185,277,1,0
14,185,203,1,0
15,185,126,1,0
16,185,476,1,0
17,185,485,1,0
18,185,168,1,0
19,185,128,1,0
20,185,243,1,0
21,185,91,1,0
22,185,102,1,0
23,185,102,1,0
24,185,132,1,0
25,185,137,1,0
26,185,140,1,0
27,185,146,1,0
28,185,147,1,0
29,185,150,1,0
30,185,150,1,0
31,185,336,1,0
32,185,205,1,0
33,185,206,1,0
34,185,246,1,0
35,185,246,1,0
36,185,248,1,0
37,185,256,1,0
38,185,260,1,0
39,185,263,1,0
40,185,313,1,0
41,185,336,1,0
42,185,353,0,1
43,185,422,1,0
44,185,407,1,0
45,185,410,1,0
46,185,430,0,1
47,185,444,1,0
48,185,444,1,0
49,185,447,1,0
0,186,92,1,0
1,186,49,0,1
2,186,71,1,0
3,186,53,1,0
4,186,159,1,0
5,186,322,1,0
6,186,103,1,0
7,186,172,1,0
8,186,212,1,0
9,186,116,1,0
10,186,355,1,0
11,186,158,1,0
12,186,76,1,0
13,186,476,1,0
14,186,363,1,0
15,186,135,1,0
16,186,259,1,0
17,186,274,1,0
18,186,471,1,0
19,186,228,1,0
20,186,90,1,0
21,186,183,1,0
22,186,81,1,0
23,186,306,1,0
24,186,335,1,0
25,186,230,1,0
26,186,465,1,0
27,186,365,1,0
28,186,266,1,0
29,186,363,1,0
30,186,179,1,0
31,186,383,1,0
32,186,320,1,0
33,186,40,1,0
34,186,49,1,0
35,186,50,1,0
36,186,51,1,0
37,186,52,1,0
38,186,54,1,0
39,186,404,1,0
40,186,84,1,0
41,186,110,1,0
42,186,119,1,0
43,186,121,1,0
44,186,228,1,0
45,186,141,1,0
46,186,148,1,0
47,186,153,1,0
48,186,157,1,0
49,186,157,1,0
0,187,194,1,0
1,187,212,1,0
2,187,284,1,0
3,187,185,1,0
4,187,208,1,0
5,187,305,1,0
6,187,231,1,0
7,187,257,1,0
8,187,271,1,0
9,187,332,1,0
10,187,339,1,0
11,187,373,1,0
12,187,350,1,0
13,187,383,1,0
14,187,292,1,0
15,187,479,1,0
16,187,354,1,0
17,187,485,1,0
18,187,337,1,0
19,187,344,1,0
20,187,296,1,0
21,187,337,1,0
22,187,262,1,0
23,187,413,1,0
24,187,422,1,0
25,187,390,1,0
26,187,498,1,0
27,187,336,1,0
28,187,506,1,0
29,187,376,1,0
30,187,288,1,0
31,187,394,1,0
32,187,356,1,0
33,187,478,1,0
34,187,186,1,0
35,187,202,1,0
36,187,470,1,0
37,187,419,1,0
38,187,249,1,0
39,187,477,1,0
40,187,476,1,0
41,187,169,1,0
42,187,326,1,0
43,187,481,1,0
44,187,222,0,1
45,187,219,1,0
46,187,240,1,0
47,187,260,1,0
48,187,290,1,0
49,187,297,1,0
0,188,243,1,0
1,188,251,1,0
2,188,278,1,0
3,188,348,1,0
4,188,299,1,0
5,188,227,1,0
6,188,399,1,0
7,188,382,1,0
8,188,207,1,0
9,188,209,1,0
10,188,212,1,0
11,188,332,1,0
12,188,222,1,0
13,188,250,1,0
14,188,252,1,0
15,188,263,1,0
16,188,271,1,0
17,188,278,1,0
18,188,332,1,0
19,188,333,1,0
20,188,356,1,0
21,188,392,1,0
22,188,399,1,0
23,188,403,1,0
24,188,424,1,0
25,188,447,1,0
26,188,481,1,0
27,188,215,1,0
0,189,232,0,1
1,189,297,1,0
2,189,389,1,0
3,189,368,1,0
4,189,457,0,1
5,189,436,1,0
6,189,411,1,0
7,189,461,1,0
8,189,353,1,0
9,189,383,1,0
10,189,495,1,0
11,189,74,0,1
12,189,447,1,0
13,189,462,1,0
14,189,377,1,0
15,189,353,1,0
16,189,364,0,1
17,189,377,1,0
18,189,378,1,0
19,189,402,1,0
20,189,409,1,0
21,189,444,1,0
22,189,447,1,0
23,189,460,1,0
24,189,463,1,0
25,189,490,1,0
26,189,545,1,0
27,189,409,1,0
28,189,464,1,0
0,190,216,1,0
1,190,219,1,0
2,190,233,1,0
3,190,169,1,0
4,190,328,1,0
5,190,354,1,0
6,190,399,1,0
7,190,84,1,0
8,190,224,1,0
9,190,391,1,0
10,190,406,1,0
11,190,486,1,0
12,190,429,1,0
13,190,65,1,0
14,190,320,1,0
15,190,171,1,0
16,190,415,1,0
17,190,53,1,0
18,190,342,1,0
19,190,378,1,0
20,190,481,1,0
21,190,200,1,0
22,190,259,1,0
23,190,13,1,0
24,190,13,1,0
25,190,492,1,0
26,190,437,1,0
27,190,103,1,0
28,190,195,1,0
29,190,217,1,0
30,190,226,0,1
31,190,227,1,0
32,190,235,1,0
33,190,241,1,0
34,190,244,1,0
35,190,400,0,1
36,190,299,1,0
37,190,336,0,1
38,190,340,1,0
39,190,348,1,0
40,190,353,1,0
41,190,365,1,0
42,190,371,1,0
43,190,423,1,0
44,190,447,1,0
45,190,453,1,0
46,190,470,1,0
47,190,472,1,0
48,190,475,1,0
49,190,497,1,0
0,191,35,1,0
1,191,76,1,0
2,191,241,1,0
3,191,158,1,0
4,191,213,1,0
5,191,524,0,1
6,191,199,1,0
7,191,256,1,0
8,191,102,1,0
9,191,448,1,0
10,191,229,1,0
11,191,459,1,0
12,191,11,1,0
13,191,62,1,0
14,191,38,1,0
15,191,61,1,0
16,191,62,1,0
17,191,62,1,0
18,191,375,1,0
19,191,216,0,1
20,191,235,1,0
21,191,252,1,0
22,191,254,1,0
23,191,384,1,0
24,191,414,0,1
25,191,422,1,0
26,191,422,1,0
27,191,463,1,0
28,191,493,1,0
29,191,217,1,0
30,191,489,0,1
0,192,175,1,0
1,192,381,1,0
2,192,272,1,0
3,192,453,1,0
4,192,448,1,0
5,192,324,1,0
6,192,361,1,0
7,192,464,1,0
8,192,212,1,0
9,192,144,1,0
10,192,225,1,0
11,192,367,1,0
12,192,369,1,0
13,192,387,0,1
14,192,393,1,0
15,192,400,1,0
16,192,495,1,0
17,192,406,1,0
18,192,424,1,0
19,192,444,1,0
20,192,446,1,0
21,192,447,1,0
22,192,447,1,0
23,192,456,1,0
24,192,456,1,0
25,192,459,1,0
26,192,459,1,0
27,192,459,1,0
28,192,465,1,0
29,192,470,1,0
30,192,473,1,0
31,192,477,1,0
32,192,485,1,0
33,192,488,1,0
34,192,496,1,0
35,192,497,1,0
36,192,498,1,0
37,192,481,1,0
0,193,167,1,0
1,193,180,1,0
2,193,154,1,0
3,193,140,1,0
4,193,231,1,0
5,193,361,1,0
6,193,341,1,0
7,193,388,1,0
8,193,494,1,0
9,193,186,1,0
10,193,157,1,0
11,193,184,1,0
12,193,207,1,0
13,193,228,1,0
14,193,379,1,0
15,193,385,1,0
16,193,292,1,0
17,193,316,1,0
18,193,338,1,0
19,193,391,1,0
20,193,34,0,1
21,193,169,1,0
22,193,203,1,0
23,193,338,1,0
24,193,489,1,0
25,193,143,1,0
26,193,144,1,0
27,193,150,1,0
28,193,154,1,0
29,193,164,1,0
30,193,174,1,0
31,193,181,1,0
32,193,189,1,0
33,193,226,1,0
34,193,229,1,0
35,193,231,1,0
36,193,233,1,0
37,193,249,1,0
38,193,262,1,0
39,193,277,1,0
40,193,283,1,0
41,193,322,1,0
42,193,324,0,1
43,193,327,1,0
44,193,352,1,0
45,193,353,1,0
46,193,359,1,0
47,193,362,1,0
48,193,367,1,0
49,193,377,0,1
0,194,199,1,0
1,194,212,1,0
2,194,295,1,0
3,194,330,1,0
4,194,256,1,0
5,194,313,1,0
6,194,258,1,0
7,194,417,1,0
8,194,472,1,0
9,194,361,1,0
10,194,109,1,0
11,194,412,1,0
12,194,460,1,0
13,194,240,1,0
14,194,241,1,0
15,194,221,1,0
16,194,325,1,0
17,194,240,1,0
18,194,204,1,0
19,194,412,1,0
20,194,209,1,0
21,194,451,1,0
22,194,227,1,0
23,194,370,1,0
24,194,289,1,0
25,194,361,1,0
26,194,3130,1,0
27,194,286,1,0
28,194,225,1,0
29,194,235,1,0
30,194,449,1,0
31,194,350,1,0
32,194,77,1,0
33,194,92,1,0
34,194,104,1,0
35,194,208,1,0
36,194,228,1,0
37,194,233,1,0
38,194,270,1,0
39,194,304,1,0
40,194,313,1,0
41,194,336,1,0
42,194,340,1,0
43,194,364,1,0
44,194,383,1,0
45,194,390,1,0
46,194,395,1,0
47,194,397,1,0
48,194,440,1,0
49,194,446,1,0
0,195,9,1,0
1,195,71,1,0
2,195,134,1,0
3,195,149,1,0
4,195,163,1,0
5,195,91,1,0
6,195,271,1,0
7,195,312,1,0
8,195,401,0,1
9,195,272,1,0
10,195,420,1,0
11,195,402,1,0
12,195,436,1,0
13,195,483,1,0
14,195,473,1,0
15,195,479,1,0
16,195,414,1,0
17,195,263,1,0
18,195,381,1,0
19,195,368,1,0
20,195,398,1,0
21,195,288,1,0
22,195,185,1,0
23,195,402,1,0
24,195,436,1,0
25,195,353,1,0
26,195,383,1,0
27,195,472,1,0
28,195,319,1,0
29,195,359,1,0
30,195,462,1,0
31,195,272,1,0
32,195,348,1,0
33,195,492,1,0
34,195,461,1,0
35,195,208,1,0
36,195,489,1,0
37,195,490,1,0
38,195,384,1,0
39,195,498,1,0
40,195,71,1,0
41,195,79,1,0
42,195,294,1,0
43,195,168,1,0
44,195,465,1,0
45,195,215,1,0
46,195,261,1,0
47,195,313,1,0
48,195,327,0,1
49,195,491,1,0
0,196,55,1,0
1,196,41,1,0
2,196,274,1,0
3,196,91,0,1
4,196,248,1,0
5,196,312,1,0
6,196,396,1,0
7,196,176,1,0
8,196,492,1,0
9,196,244,1,0
10,196,480,1,0
11,196,333,1,0
12,196,155,1,0
13,196,142,1,0
14,196,168,1,0
15,196,308,1,0
16,196,401,1,0
17,196,122,1,0
18,196,392,1,0
19,196,250,1,0
20,196,455,1,0
21,196,271,1,0
22,196,472,1,0
23,196,486,1,0
24,196,398,1,0
25,196,95,1,0
26,196,146,1,0
27,196,173,1,0
28,196,205,1,0
29,196,406,1,0
30,196,338,1,0
31,196,344,1,0
32,196,358,1,0
33,196,398,0,1
34,196,431,1,0
35,196,387,1,0
36,196,86,1,0
37,196,142,0,1
38,196,182,1,0
39,196,213,1,0
40,196,226,1,0
41,196,269,1,0
42,196,389,0,1
43,196,460,1,0
0,197,42,1,0
1,197,300,0,1
2,197,309,1,0
3,197,295,1,0
4,197,316,1,0
5,197,329,1,0
6,197,370,1,0
7,197,304,1,0
8,197,315,1,0
9,197,372,1,0
10,197,330,1,0
11,197,205,1,0
12,197,332,1,0
13,197,395,1,0
14,197,277,1,0
15,197,411,1,0
16,197,449,1,0
17,197,419,1,0
18,197,283,1,0
19,197,492,1,0
20,197,369,1,0
21,197,489,1,0
22,197,326,1,0
23,197,195,1,0
24,197,56,1,0
25,197,488,1,0
26,197,213,1,0
27,197,420,1,0
28,197,455,1,0
29,197,425,1,0
30,197,192,1,0
31,197,477,1,0
32,197,321,1,0
33,197,32,1,0
34,197,360,1,0
35,197,409,1,0
36,197,211,1,0
37,197,470,1,0
38,197,363,1,0
39,197,487,1,0
40,197,134,1,0
41,197,256,1,0
42,197,108,1,0
43,197,182,1,0
44,197,190,1,0
45,197,230,1,0
46,197,231,1,0
47,197,244,1,0
48,197,255,1,0
49,197,266,1,0
0,198,205,1,0
1,198,229,1,0
2,198,254,1,0
3,198,329,1,0
4,198,391,1,0
5,198,369,1,0
6,198,63,1,0
7,198,256,1,0
8,198,289,1,0
9,198,387,1,0
10,198,367,1,0
11,198,383,1,0
12,198,422,1,0
13,198,391,1,0
14,198,381,1,0
15,198,330,0,1
16,198,459,1,0
17,198,385,1,0
18,198,419,1,0
19,198,158,1,0
20,198,64,1,0
21,198,321,1,0
22,198,328,1,0
23,198,412,1,0
24,198,363,1,0
25,198,443,1,0
26,198,430,1,0
27,198,438,1,0
28,198,514,1,0
29,198,465,1,0
30,198,399,1,0
31,198,411,1,0
32,198,59,1,0
33,198,70,1,0
34,198,75,1,0
35,198,137,1,0
36,198,142,1,0
37,198,149,1,0
38,198,220,0,1
39,198,283,1,0
40,198,300,1,0
41,198,323,1,0
42,198,332,1,0
43,198,342,1,0
44,198,363,1,0
45,198,375,0,1
46,198,388,1,0
47,198,395,0,1
48,198,397,1,0
49,198,397,1,0
0,199,102,1,0
1,199,22,1,0
2,199,80,1,0
3,199,93,1,0
4,199,243,1,0
5,199,324,1,0
6,199,213,1,0
7,199,269,1,0
8,199,393,1,0
9,199,308,1,0
10,199,325,1,0
11,199,463,1,0
12,199,396,1,0
13,199,217,1,0
14,199,415,1,0
15,199,247,1,0
16,199,392,1,0
17,199,456,1,0
18,199,335,1,0
19,199,398,1,0
20,199,388,1,0
21,199,470,1,0
22,199,445,1,0
23,199,236,1,0
24,199,404,1,0
25,199,385,1,0
26,199,476,1,0
27,199,318,1,0
28,199,398,1,0
29,199,417,1,0
30,199,388,1,0
31,199,193,1,0
32,199,458,1,0
33,199,431,1,0
34,199,441,1,0
35,199,400,1,0
36,199,243,1,0
37,199,243,1,0
38,199,401,1,0
39,199,260,1,0
40,199,279,1,0
41,199,305,1,0
42,199,325,1,0
43,199,334,1,0
44,199,384,1,0
45,199,391,1,0
46,199,413,1,0
47,199,419,1,0
48,199,419,1,0
49,199,423,1,0
0,200,75,1,0
1,200,41,1,0
2,200,39,1,0
3,200,190,1,0
4,200,230,1,0
5,200,373,1,0
6,200,339,1,0
7,200,408,1,0
8,200,461,1,0
9,200,263,1,0
10,200,463,0,1
11,200,499,1,0
12,200,294,1,0
13,200,85,1,0
14,200,140,1,0
15,200,147,1,0
16,200,147,1,0
17,200,457,1,0
18,200,278,1,0
19,200,316,1,0
20,200,340,1,0
21,200,349,0,1
22,200,406,1,0
23,200,410,1,0
24,200,433,1,0
25,200,460,1,0
26,200,465,1,0
27,200,466,1,0
28,200,71,1,0
29,200,96,1,0
0,201,204,1,0
1,201,261,1,0
2,201,289,1,0
3,201,192,1,0
4,201,332,1,0
5,201,96,0,1
6,201,365,1,0
7,201,261,1,0
8,201,341,1,0
9,201,326,1,0
10,201,464,1,0
11,201,499,1,0
12,201,388,1,0
13,201,474,1,0
14,201,155,1,0
15,201,461,1,0
16,201,258,1,0
17,201,259,1,0
18,201,282,0,1
19,201,332,1,0
20,201,341,1,0
21,201,341,1,0
22,201,386,1,0
23,201,392,1,0
24,201,396,0,1
25,201,404,1,0
26,201,437,1,0
27,201,440,1,0
28,201,440,1,0
29,201,441,1,0
30,201,442,1,0
31,201,442,1,0
32,201,451,1,0
33,201,451,1,0
34,201,451,1,0
35,201,452,1,0
36,201,456,1,0
37,201,458,1,0
38,201,461,0,1
39,201,483,1,0
40,201,487,0,1
41,201,494,1,0
42,201,497,1,0
43,201,283,1,0
44,201,467,1,0
45,201,490,1,0
0,202,123,1,0
1,202,139,1,0
2,202,231,1,0
3,202,447,1,0
4,202,385,1,0
5,202,492,1,0
6,202,385,1,0
7,202,436,1,0
8,202,490,1,0
9,202,362,1,0
10,202,95,1,0
11,202,140,1,0
12,202,147,1,0
13,202,188,1,0
14,202,194,1,0
15,202,246,1,0
16,202,247,1,0
17,202,257,1,0
18,202,293,1,0
19,202,349,1,0
20,202,349,1,0
21,202,349,1,0
22,202,350,1,0
23,202,352,1,0
24,202,378,1,0
25,202,378,1,0
26,202,435,1,0
27,202,436,1,0
28,202,497,1,0
29,202,183,1,0
30,202,186,1,0
31,202,374,1,0
32,202,433,1,0
0,203,22,1,0
1,203,72,1,0
2,203,334,1,0
3,203,193,1,0
4,203,313,1,0
5,203,268,1,0
6,203,141,1,0
7,203,162,1,0
8,203,379,1,0
9,203,442,1,0
10,203,407,1,0
11,203,122,1,0
12,203,480,1,0
13,203,229,1,0
14,203,126,1,0
15,203,460,1,0
16,203,302,1,0
17,203,200,1,0
18,203,493,1,0
19,203,476,1,0
20,203,44,1,0
21,203,70,1,0
22,203,82,1,0
23,203,85,1,0
24,203,88,1,0
25,203,88,1,0
26,203,323,1,0
27,203,430,1,0
28,203,112,1,0
29,203,122,1,0
30,203,135,1,0
31,203,197,0,1
32,203,241,1,0
33,203,246,1,0
34,203,248,1,0
35,203,248,1,0
36,203,223,1,0
37,203,137,1,0
38,203,274,1,0
39,203,294,0,1
40,203,225,1,0
41,203,365,1,0
42,203,380,1,0
43,203,382,1,0
44,203,415,1,0
45,203,430,1,0
46,203,438,1,0
47,203,447,1,0
48,203,448,0,1
49,203,478,1,0
0,204,100,1,0
1,204,155,1,0
2,204,276,1,0
3,204,290,1,0
4,204,356,1,0
5,204,306,1,0
6,204,393,1,0
7,204,128,1,0
8,204,469,1,0
9,204,390,1,0
10,204,479,1,0
11,204,362,1,0
12,204,414,1,0
13,204,361,1,0
14,204,464,1,0
15,204,286,1,0
16,204,233,1,0
17,204,500,1,0
18,204,183,1,0
19,204,389,1,0
20,204,480,1,0
21,204,369,1,0
22,204,107,1,0
23,204,473,1,0
24,204,341,1,0
25,204,408,1,0
26,204,491,1,0
27,204,374,1,0
28,204,458,1,0
29,204,429,1,0
30,204,472,1,0
31,204,246,1,0
32,204,389,1,0
33,204,325,1,0
34,204,86,1,0
35,204,386,1,0
36,204,281,1,0
37,204,402,0,1
38,204,331,1,0
39,204,373,1,0
40,204,374,1,0
41,204,376,1,0
42,204,319,1,0
43,204,441,1,0
44,204,456,1,0
45,204,458,1,0
46,204,468,1,0
47,204,476,1,0
48,204,482,1,0
49,204,296,1,0
0,205,457,1,0
1,205,512,1,0
2,205,468,1,0
3,205,497,1,0
4,205,255,1,0
5,205,294,0,1
6,205,320,0,1
7,205,391,1,0
8,205,416,1,0
9,205,428,1,0
10,205,448,1,0
11,205,457,0,1
12,205,488,1,0
13,205,499,1,0
0,206,170,1,0
1,206,433,1,0
2,206,263,1,0
3,206,404,1,0
4,206,376,1,0
5,206,394,1,0
6,206,309,1,0
7,206,343,1,0
8,206,94,1,0
9,206,391,1,0
10,206,238,1,0
11,206,243,1,0
12,206,265,1,0
13,206,269,1,0
14,206,272,1,0
15,206,274,1,0
16,206,281,1,0
17,206,289,1,0
18,206,375,1,0
19,206,304,1,0
20,206,312,1,0
21,206,179,1,0
22,206,318,1,0
23,206,319,1,0
24,206,321,1,0
25,206,334,1,0
26,206,341,1,0
27,206,343,1,0
28,206,359,1,0
29,206,404,1,0
30,206,382,1,0
31,206,268,1,0
32,206,401,1,0
33,206,407,1,0
34,206,459,1,0
35,206,459,1,0
36,206,491,1,0
37,206,441,1,0
38,206,284,1,0
39,206,359,1,0
40,206,391,1,0
41,206,427,1,0
0,207,354,1,0
1,207,469,1,0
2,207,404,1,0
3,207,362,1,0
4,207,395,1,0
5,207,501,1,0
6,207,404,1,0
7,207,451,1,0
8,207,493,1,0
9,207,382,1,0
10,207,390,1,0
11,207,122,0,1
12,207,488,1,0
13,207,454,1,0
14,207,443,1,0
15,207,282,0,1
16,207,436,1,0
17,207,314,1,0
18,207,337,1,0
19,207,360,1,0
20,207,366,1,0
21,207,367,1,0
22,207,369,1,0
23,207,380,1,0
24,207,384,1,0
25,207,385,1,0
26,207,391,1,0
27,207,396,1,0
28,207,402,1,0
29,207,413,1,0
30,207,415,1,0
31,207,419,1,0
32,207,370,1,0
33,207,442,1,0
34,207,449,1,0
35,207,454,1,0
36,207,454,1,0
37,207,460,1,0
38,207,466,1,0
39,207,471,1,0
40,207,487,1,0
41,207,496,1,0
42,207,404,1,0
43,207,407,1,0
