,fsq_id,distance,bike_station_index,restaurants,parks
26,4cd056e07561236a88ba2bf3,140,185,1,0
27,322fa0b222224027adccfd6b,146,185,1,0
28,4dc486c7d22dafda2f8debd5,147,185,1,0
29,60de23e3be9b9b11c8428155,150,185,1,0
30,5d461692bb12590008bba0b9,150,185,1,0
31,4aabd7c4f964a520675a20e3,336,185,1,0
32,5a75189735f9835fcb24571c,205,185,1,0
33,4e49bf1fa80997a2dbea9306,206,185,1,0
34,4b5901bbf964a520117828e3,246,185,1,0
35,62af8289e8083a2882b09258,246,185,1,0
36,5a89f6cf67e5f2027157d73b,248,185,1,0
37,62634baec6baac5d8e7a97e1,256,185,1,0
38,4cd335434944721e9c6beba6,260,185,1,0
39,4d896c297d4c54812f245471,263,185,1,0
40,561c1c7d498e0094cc00f076,313,185,1,0
41,575b0242498e32bff6756221,336,185,1,0
42,4e55bf608877f56f33b6a3e8,353,185,0,1
43,4c12c82b82a3c9b6de5efaf8,422,185,1,0
44,8f35b4cee6c8ced0e2fcea32,407,185,1,0
45,4c6eee81fa49a1cd9871a1e3,410,185,1,0
46,5be3c7c6ad910e002c164c66,430,185,0,1
47,62d877e427739938018fd717,444,185,1,0
48,14a873cbb2de465f4c42d115,444,185,1,0
49,4aed78c0f964a520a6cd21e3,447,185,1,0
0,4aa80271f964a520af4e20e3,92,186,1,0
1,4ab533e0f964a520397320e3,49,186,0,1
2,4aa7350bf964a520464c20e3,71,186,1,0
3,502ef97ce4b047ef9a41d5aa,53,186,1,0
4,4b8f0753f964a5207a4533e3,159,186,1,0
5,4f752184e4b0f62bd30e8d8d,322,186,1,0
6,4f8e0f4ce4b018d8f5fde367,103,186,1,0
7,4ce833c6fe90a35d053c410e,172,186,1,0
8,5f00f72289dce8008504b1fa,212,186,1,0
9,4aad5edcf964a520f15f20e3,116,186,1,0
10,54d173b2498e8535cfe052f3,355,186,1,0
11,5256c3bf498e4a720085f2cf,158,186,1,0
12,511ffd76e4b0781dd9ddbf08,76,186,1,0
13,4b525ee5f964a520e17927e3,476,186,1,0
14,5b242d9bc876c8002c2db876,363,186,1,0
15,5ceddc19b3d8e2002c05916a,135,186,1,0
16,4cddb9c1c4f6a35d0b36c56c,259,186,1,0
17,4abd7b62f964a520958a20e3,274,186,1,0
18,4ab3fcedf964a520686f20e3,471,186,1,0
19,5ad42c24345cbe490eba23b1,228,186,1,0
20,5c55eb00418686002c9cdc8e,90,186,1,0
21,555df6c9498ec05757a9ef70,183,186,1,0
22,4aa86b72f964a520375120e3,81,186,1,0
23,4f87293fe4b0c71a6fafa7f2,306,186,1,0
24,4aa81dcdf964a5206a4f20e3,335,186,1,0
25,4aecb34ff964a52060ca21e3,230,186,1,0
26,4aa80372f964a520b84e20e3,465,186,1,0
27,4aa82cd4f964a520d44f20e3,365,186,1,0
28,4fa33d77e4b0ad74eb4a7533,266,186,1,0
29,4ad0dc41f964a52082da20e3,363,186,1,0
30,4aab1084f964a520c75820e3,179,186,1,0
31,4b521df8f964a520406927e3,383,186,1,0
32,4f0f9ae2e4b0297e54688b59,320,186,1,0
33,4c1246c08aedd13a66405137,40,186,1,0
34,4e5dd49514954da39fe7d131,49,186,1,0
35,5e0832ef80c6a900070c1374,50,186,1,0
36,556a46e8498e4f2379676b2e,51,186,1,0
37,57dc3a9b498e06f25a983709,52,186,1,0
38,5ddc44f3ec276a00087c44f2,54,186,1,0
39,4abd7e1df964a520a58a20e3,404,186,1,0
40,593c0073724750423ed6bcee,84,186,1,0
41,4bfc3b7bb5cd2d7f4c4431fb,110,186,1,0
42,58fd635835dfa707a416c32a,119,186,1,0
43,505bd5ade4b0b4345eb63863,121,186,1,0
44,4ba3bf31f964a520d05a38e3,228,186,1,0
45,4bca92c1511f9521802db0c7,141,186,1,0
46,52cdfe5e498ef0a932ab924b,148,186,1,0
47,5a3c6926898bdc16c1092eb1,153,186,1,0
48,243916511d084f0b7f8f25ae,157,186,1,0
49,62840fd09850162b791dfdb7,157,186,1,0
0,56e71692498e78e8143f679d,194,187,1,0
1,5af8880a838e59002ce2d728,212,187,1,0
2,4fac04c2e4b0685b5b224d9d,284,187,1,0
3,5db90dd3a53fc80008bd246b,185,187,1,0
4,4aa7d47ff964a520714d20e3,208,187,1,0
5,4aa942d5f964a520ba5220e3,305,187,1,0
6,5ce1a82d2a7ab6002b5398fc,231,187,1,0
7,50574432e4b0e7a978f3c474,257,187,1,0
8,4b6d04bcf964a52041632ce3,271,187,1,0
9,4aa9d826f964a5206b5520e3,332,187,1,0
10,51a7a349454a2b1f0e2449f8,339,187,1,0
11,5790281f498e75e0454bf0a9,373,187,1,0
12,4aa82326f964a520884f20e3,350,187,1,0
13,4e2901b5b61c41a2f8a38ab3,383,187,1,0
14,59d195e16f706a3692499c29,292,187,1,0
15,57e351fe498ea398546051b6,479,187,1,0
16,5a878c33f8cbd46ab822ef69,354,187,1,0
17,4aa74bb8f964a520a14c20e3,485,187,1,0
18,5bee1bcbd3cce8002c87cac6,337,187,1,0
19,4aad3bc3f964a520255f20e3,344,187,1,0
20,4aa7fb69f964a5207e4e20e3,296,187,1,0
21,590b984f1c675b2cd75b01e1,337,187,1,0
22,5445a54e498e9497033f48c4,262,187,1,0
23,4b4fdbd2f964a520c91727e3,413,187,1,0
24,4aa94599f964a520cc5220e3,422,187,1,0
25,4aa87be5f964a520785120e3,390,187,1,0
26,5bd66bc9b37e2b002c68f203,498,187,1,0
27,56a8fbd6498e80ba3f11b798,336,187,1,0
28,4aa7f6f2f964a520464e20e3,506,187,1,0
29,4dbf5ef81e72dd48b1f1a22c,376,187,1,0
30,4aaa02cbf964a520905520e3,288,187,1,0
31,533466e7498e5bc662c9e26c,394,187,1,0
32,4b8a2c1cf964a520bd6232e3,356,187,1,0
33,4aa7b956f964a5200b4d20e3,478,187,1,0
34,55032d19498eefc0748c452f,186,187,1,0
35,551af7be498e3ed18d7107de,202,187,1,0
36,4aa82562f964a520964f20e3,470,187,1,0
37,4ab7f051f964a520827b20e3,419,187,1,0
38,4aa7ca97f964a520384d20e3,249,187,1,0
39,4aa73a30f964a520604c20e3,477,187,1,0
40,4b27ee1bf964a5207c8c24e3,476,187,1,0
41,4aa94391f964a520c05220e3,169,187,1,0
42,4d8a73795ecdf04df55fbf8a,326,187,1,0
43,64e409baa3b0fb05f29df7f3,481,187,1,0
44,4bf5e8479abec9b6d10125e8,222,187,0,1
45,628841b539485d1920762a7c,219,187,1,0
46,5d3b5874d7233d0008793295,240,187,1,0
47,53eee415498ea6fcd96a91d3,260,187,1,0
48,6264b0d4befc6d0886c16255,290,187,1,0
49,5b5e70d2be7078002c2514dc,297,187,1,0
0,4aad7169f964a520576020e3,243,188,1,0
1,5264889711d205ec029d2e6a,251,188,1,0
2,4bf4a4146a31d13ae612962e,278,188,1,0
3,4aa81e63f964a5206e4f20e3,348,188,1,0
4,4c5e1edc2815c9282204b767,299,188,1,0
5,4b4247c9f964a5209dd025e3,227,188,1,0
6,4e2cd1906284b96d7b8dd302,399,188,1,0
7,4ad63203f964a520ad0521e3,382,188,1,0
8,52d33ff1498e4bb57fb43193,207,188,1,0
9,5c8460fbb04056002c157c17,209,188,1,0
10,4abc2c84f964a520a78620e3,212,188,1,0
11,517049f2e4b037c4380190d0,332,188,1,0
12,58c84010d25ded11bd01409e,222,188,1,0
13,5e14c013f5cca800071b52e5,250,188,1,0
14,58431223668af742c7cc81d4,252,188,1,0
15,4c22bf0a7e85c928599cbc21,263,188,1,0
16,5fbb59082b7d347302927af2,271,188,1,0
17,5c8d3cbc838e59002c9745b2,278,188,1,0
18,59bc859d6f706a19ebbcfa50,332,188,1,0
19,f5154442b8b54ce516350b0b,333,188,1,0
20,3bf351d2488f4f185a97a0b1,356,188,1,0
21,5d433dab6b371b0008bc24ff,392,188,1,0
22,4e3af1972271ead2c0f67ff6,399,188,1,0
23,5404b159498ed729c064f6b9,403,188,1,0
24,4da8a0e80cb65e9aae6c967c,424,188,1,0
25,4b5fb5f5f964a5206bc929e3,447,188,1,0
26,f9063af464c04215d4b142c0,481,188,1,0
27,5d557fdb8c804cc12fe261dc,215,188,1,0
0,4b572f20f964a520f92928e3,232,189,0,1
1,4aa99f79f964a5208e5420e3,297,189,1,0
2,5b9032b4345cbe00398a8d6a,389,189,1,0
3,4ac59991f964a5205bb220e3,368,189,1,0
4,4aada430f964a5201f6120e3,457,189,0,1
5,4aa74bb8f964a520a14c20e3,436,189,1,0
6,5bd66bc9b37e2b002c68f203,411,189,1,0
7,4aa87be5f964a520785120e3,461,189,1,0
8,4aa83730f964a520275020e3,353,189,1,0
9,4aa83aacf964a520405020e3,383,189,1,0
10,4aa82562f964a520964f20e3,495,189,1,0
11,51636604e4b02b2e3feffd99,74,189,0,1
12,545a9aac498e653625a4f9d3,447,189,1,0
13,4aa803a4f964a520bb4e20e3,462,189,1,0
14,5192958a498ed7a62fd2bacd,377,189,1,0
15,61e4d59aff3f2063e46c4b83,353,189,1,0
16,54024182498e9797088daf77,364,189,0,1
17,4b76eebff964a520e56b2ee3,377,189,1,0
18,4aad831bf964a520ab6020e3,378,189,1,0
19,4fe633e9e4b0af2e67616b60,402,189,1,0
20,6136bee1f7dde8147fe9861b,409,189,1,0
21,5d7adb967749990007e35422,444,189,1,0
22,5d43d768bf66ef00086fde75,447,189,1,0
23,4ab05b03f964a5202c6720e3,460,189,1,0
24,4aa0e4bdd4da467865d8a6aa,463,189,1,0
25,0ee05e5d066348596f7b2990,490,189,1,0
26,5f8a7dd8a02efd7a81796559,545,189,1,0
27,ed091c3ceeff4f681280694d,409,189,1,0
28,74fe8a93b74141ac0dda3e68,464,189,1,0
0,527febfe11d2a397c8945a9a,216,190,1,0
1,4aaaa863f964a520d05620e3,219,190,1,0
2,4f8214cde4b0c7b856b78366,233,190,1,0
3,51b54f20498efbbd1e3aa266,169,190,1,0
4,550500d6498e843f63843a8a,328,190,1,0
5,4abff3e8f964a520329320e3,354,190,1,0
6,50d4bd11e4b0b55bb4b657a3,399,190,1,0
7,4ab5587cf964a520147420e3,84,190,1,0
8,4bd0904e41b9ef3bce56fae5,224,190,1,0
9,58c08103dad2637c812cb222,391,190,1,0
10,5b391fb5ea1e440039ec0f6a,406,190,1,0
11,51f0a5ab498e51fcfd61c69a,486,190,1,0
12,58c308f9cc5b6a39592ba6d0,429,190,1,0
13,4aa8661bf964a5201f5120e3,65,190,1,0
14,4aa99848f964a5206f5420e3,320,190,1,0
15,4ab80f8bf964a520057c20e3,171,190,1,0
16,4abe7d9ff964a520fb8d20e3,415,190,1,0
17,58c999231174200c2f0a3cf5,53,190,1,0
18,55455430498e178d55254418,342,190,1,0
19,4aa92a14f964a5203d5220e3,378,190,1,0
20,5546c9e5498e448ae20d6ccb,481,190,1,0
21,4b4d1d5af964a52080cb26e3,200,190,1,0
22,4ff63a18e4b003534ba0ef13,259,190,1,0
23,5e17e61f28257000084b3773,13,190,1,0
24,5c8c79e4d41bb7002c027165,13,190,1,0
25,52d9d8de498eda93801da27b,492,190,1,0
26,54946888498ea3488d9e2636,437,190,1,0
27,5b1a988869e77b002c318a78,103,190,1,0
28,5d9bf11da74b8d0008d8e4c5,195,190,1,0
29,4bd24c6341b9ef3b3be3fde5,217,190,1,0
30,5bfb328d2be425002c0f8c92,226,190,0,1
31,5dbe127ad358eb0007a61765,227,190,1,0
32,587ed07d6cda1c63dd82bdaa,235,190,1,0
33,5203faa9498eeca4bfc70436,241,190,1,0
34,5ac2fec1a879211b2f8f8e98,244,190,1,0
35,4b6e5f03f964a5208fba2ce3,400,190,0,1
36,59f28edfc666666b314ccb23,299,190,1,0
37,56b7abb7498e79d325de665c,336,190,0,1
38,5fbc00e8d90bc5545327794b,340,190,1,0
39,4ef37e0c77166eb0abaa1438,348,190,1,0
40,5e223a183b102f0008ecbd07,353,190,1,0
41,5b22c51b98fbfc002b936a46,365,190,1,0
42,61100e7731f102709683146c,371,190,1,0
43,5e0d31e7c7fdea000aa94a6f,423,190,1,0
44,4c4f35e5a7351b8dd89dbc92,447,190,1,0
45,921f8f1d4829488d00d07b66,453,190,1,0
46,604c3dd2e22bd868d5ed2b75,470,190,1,0
47,5b2e713c48b04e00349dd771,472,190,1,0
48,4d8b74395ecdf04dda10d48a,475,190,1,0
49,6158d22adfe7f9220b163a51,497,190,1,0
0,4aa950f2f964a5200d5320e3,35,191,1,0
1,4aad935df964a520e96020e3,76,191,1,0
2,550500d6498e843f63843a8a,241,191,1,0
3,4b1c846cf964a520170824e3,158,191,1,0
4,5953294d8264445f832ebbcc,213,191,1,0
5,4aad7ad6f964a520836020e3,524,191,0,1
6,4aa92a14f964a5203d5220e3,199,191,1,0
7,55455430498e178d55254418,256,191,1,0
8,5024167de4b0e6fe1a8b7ed1,102,191,1,0
9,4aa8893ff964a5208f5120e3,448,191,1,0
10,51096d38e4b039faa3d0df47,229,191,1,0
11,4c0c0244a1b32d7f5be49bf0,459,191,1,0
12,5f3ca62a05559a212bb10681,11,191,1,0
13,4aa6b91bf964a520cf4a20e3,62,191,1,0
14,4ac3e749f964a520669d20e3,38,191,1,0
15,5aa6d80b2955137d5d55dd1c,61,191,1,0
16,5bcf73f92db4a9002ce15b9c,62,191,1,0
17,6029daee0e6d761a9bb8bdcd,62,191,1,0
18,4b4d1d5af964a52080cb26e3,375,191,1,0
19,4b6e5f03f964a5208fba2ce3,216,191,0,1
20,4bbb9c612d9ea593b3a09fce,235,191,1,0
21,62b654f31fa03b4b17ee6f6a,252,191,1,0
22,63c3a0584b9e0d3e38e1cd3b,254,191,1,0
23,4ade06cff964a5207c6721e3,384,191,1,0
24,4ccc8d59b571b60cd2a5d365,414,191,0,1
25,6171c6701eec3629f60bd793,422,191,1,0
26,5af398a912f0a9002cb70711,422,191,1,0
27,4dce9f0bc65bdac7136564e1,463,191,1,0
28,35540c4dc74e4b816b4e5724,493,191,1,0
29,8e59f87fa6c04c6e9a0f939d,217,191,1,0
30,e9b66606507042b41391153f,489,191,0,1
0,509ff4a5e4b057cac4d322c9,175,192,1,0
1,5973f2976e46504a8bc6ebff,381,192,1,0
2,4abaacfff964a5206a8220e3,272,192,1,0
3,569b4854498eeb7fb90fab89,453,192,1,0
4,5232a7428bbdeb25735b08df,448,192,1,0
5,4ac3b81af964a520889c20e3,324,192,1,0
6,4aff7f39f964a520173922e3,361,192,1,0
7,4d346feceefa8cfa60b74ab3,464,192,1,0
8,557a3846498ee12e5ed1f7e3,212,192,1,0
9,4d9ad9ed73df8cfa7733e8ec,144,192,1,0
10,4adeb7a8f964a520ad7621e3,225,192,1,0
11,5ef4f9c9b734a80007e49e04,367,192,1,0
12,0876b397394b492c5165c346,369,192,1,0
13,4e5001e7a80997aa8a416727,387,192,0,1
14,5362f8ce498e8daec8eabc36,393,192,1,0
15,2ff69479a57649c3039d8593,400,192,1,0
16,4bdb45f83904a5931894499e,495,192,1,0
17,554a87e1498ebcf18cf49650,406,192,1,0
18,5b9d8996f193c0002c346e09,424,192,1,0
19,59a1d633a8eb606ea8575439,444,192,1,0
20,4e7f8b6a775b9952b7c3537e,446,192,1,0
21,5fb18c58806fd264598ea762,447,192,1,0
22,3d606e1fb82149a9e34dad81,447,192,1,0
23,5398bf21498e67ef85f27013,456,192,1,0
24,561febcf498ed6af8652c4eb,456,192,1,0
25,4eb3063193ad2f4d36f979d2,459,192,1,0
26,53c722df498e17e4507f1346,459,192,1,0
27,4bcca088b6c49c74cd149491,459,192,1,0
28,54fb9eb7498ea12dab749d09,465,192,1,0
29,4c0bfe3f340720a130f98893,470,192,1,0
30,583a00b6809a772320ac07dd,473,192,1,0
31,5c75fa29ad1789002ce814c2,477,192,1,0
32,5ae4c0e32496230039dde1b0,485,192,1,0
33,5ce09caf916bc1002c80c4d9,488,192,1,0
34,4ef3848e77166eb0abaab0fa,496,192,1,0
35,4ce444fcf5f9236a028b8461,497,192,1,0
36,6105d8131ab3b04ecc7dda85,498,192,1,0
37,efed8d45b48a4c500a24fd33,481,192,1,0
0,4b5b84c0f964a5202f0429e3,167,193,1,0
1,4d3a00006de7721eed15ea49,180,193,1,0
2,604859d906d2a567129f63d3,154,193,1,0
3,531f860e498e932bf3c1ecfb,140,193,1,0
4,4b946504f964a520947734e3,231,193,1,0
5,4aa75933f964a520bf4c20e3,361,193,1,0
6,4ad008e2f964a5205fd720e3,341,193,1,0
7,4abfcaf5f964a5203c9220e3,388,193,1,0
8,4aa9ac4ff964a520cc5420e3,494,193,1,0
9,4fa9855fd5fbb674a8873b8a,186,193,1,0
10,4b197914f964a520f8dd23e3,157,193,1,0
11,597418f115173e2ac2644b47,184,193,1,0
12,4afa7953f964a520ec1722e3,207,193,1,0
13,51b3e9fd498edc9cb202bada,228,193,1,0
14,4b66044ff964a520a40e2be3,379,193,1,0
15,5b4e9f756bd36b002cebafb8,385,193,1,0
16,4ac6a6dff964a520a5b520e3,292,193,1,0
17,503930c5e4b05a7a7146be85,316,193,1,0
18,4be8674c947820a1a3dcb4db,338,193,1,0
19,4aada3cff964a5201d6120e3,391,193,1,0
20,4c3e336e80bc20a1eeaeaa58,34,193,0,1
21,4b5537e1f964a52003df27e3,169,193,1,0
22,4bde12916198c9b6ede312ff,203,193,1,0
23,4b91e457f964a520fbdd33e3,338,193,1,0
24,5968495bbcbf7a5c8a65f56d,489,193,1,0
25,5fdebd5fcf5851777258981b,143,193,1,0
26,61d8d24a4c189458e3452cb2,144,193,1,0
27,d3bf931081274949f8858f8f,150,193,1,0
28,60b2d8cbc694b97103cb8a0c,154,193,1,0
29,89a5ce4546e3416642b6df4a,164,193,1,0
30,5cf46168471d6e002ced8486,174,193,1,0
31,4d700f427e16a35da00a9df9,181,193,1,0
32,645806363e7f4514953ab736,189,193,1,0
33,576df178498e72c8c69a8e64,226,193,1,0
34,11762eedbaa64cfb59f4c8ec,229,193,1,0
35,4de46babc65b7a3e214a1682,231,193,1,0
36,5e2e693517ff6400083267ca,233,193,1,0
37,572eca44498eb6873b265a77,249,193,1,0
38,520ece2611d2d4c4bfd3dd62,262,193,1,0
39,5af0f7a1e677420024f5079b,277,193,1,0
40,64e2cf1ddd374b15ef23aa64,283,193,1,0
41,54d57947498e2290e6924560,322,193,1,0
42,6459987f5e34a149d51542bc,324,193,0,1
43,62d97cc3c1f6b75fbbe76901,327,193,1,0
44,5d8d70cb9103f600080aa56b,352,193,1,0
45,633648bf5102e614a125765e,353,193,1,0
46,080f755196184476fa46c840,359,193,1,0
47,5e645a0e0b66dc00082892ac,362,193,1,0
48,52dafd15498e2acc5df809ca,367,193,1,0
49,55d18064498e4eca345ebef5,377,193,0,1
0,4aa7e590f964a520ec4d20e3,199,194,1,0
1,5a6e38a71108ba38374eec43,212,194,1,0
2,50f1dd8ee4b0ee8fd93bbfff,295,194,1,0
3,4fb6cb56e4b04335c6dfbe0a,330,194,1,0
4,4aa6f181f964a520934b20e3,256,194,1,0
5,5044114ce4b003e2b452ddee,313,194,1,0
6,595458b7b37e2b4fe08efe40,258,194,1,0
7,53c4959b498ebad0cc0cdfb4,417,194,1,0
8,56c1111fcd109d4ce71f5095,472,194,1,0
9,57859a88498ee75da193d5c7,361,194,1,0
10,5435001d498ef9b3e24d2e0a,109,194,1,0
11,5387d0f4498e6050302efedd,412,194,1,0
12,4aa6ae76f964a520a24a20e3,460,194,1,0
13,5aa23c3c012358676d8b1aca,240,194,1,0
14,516e091ce4b06d9610062b46,241,194,1,0
15,4abedbd3f964a5204d9020e3,221,194,1,0
16,538ccfce498ecd4ebc0df664,325,194,1,0
17,5c6f3cc2c03635002c74c211,240,194,1,0
18,518960a9498ea7adf1441495,204,194,1,0
19,56170a0b498e26e1cc61f3b0,412,194,1,0
20,4bafc2b7f964a520851e3ce3,209,194,1,0
21,4aa6ad08f964a5209c4a20e3,451,194,1,0
22,59eaa510ff0306350d76bf9e,227,194,1,0
23,612a61346f20c75a0bd63f22,370,194,1,0
24,59e65ba31bc70446393a8287,289,194,1,0
25,4ac9482df964a52086bf20e3,361,194,1,0
26,4ab3dc46f964a520ca6e20e3,3130,194,1,0
27,4aa7d352f964a520684d20e3,286,194,1,0
28,61eccf043030b3598c2b11ca,225,194,1,0
29,4ca175b919e4236a4d796a89,235,194,1,0
30,5bfde046c36588002c5be83d,449,194,1,0
31,4aa6b9c6f964a520d34a20e3,350,194,1,0
32,4bcb6f5db6c49c743b389291,77,194,1,0
33,63c2e0fcbf60d9299462c3f0,92,194,1,0
34,4d5ddf7d29ef236a9a108659,104,194,1,0
35,509e98b3e4b044f7645150ab,208,194,1,0
36,4ace7f72f964a520e6d020e3,228,194,1,0
37,5d4a29288265800007235ce6,233,194,1,0
38,4d5362cb08a7b1f76a203292,270,194,1,0
39,4bf1ab1752bda59301d3b1b7,304,194,1,0
40,4b280e18f964a5204b8e24e3,313,194,1,0
41,5c6fc0c3446ea60037c21fd9,336,194,1,0
42,4c14598fa5eb76b03cb5c1b7,340,194,1,0
43,4c0db123d64c0f47332e275d,364,194,1,0
44,60ee8c0bd3f0ec7d6708d633,383,194,1,0
45,4cc34af782388cfa64f66635,390,194,1,0
46,5f2d918d3731e5073cb1d691,395,194,1,0
47,5684c44e498e55b3a5e1f776,397,194,1,0
48,1e8848547f2841457cdb0648,440,194,1,0
49,5ce9e62b3731ee002c34bd98,446,194,1,0
0,4fb14574e4b0e047b2ebf605,9,195,1,0
1,4d486b0211618cfade6cd423,71,195,1,0
2,50e74e10e4b01d00f05bfd09,134,195,1,0
3,550a4aa3498ec17e9c4fcbd1,149,195,1,0
4,4aaa9a0ef964a5208d5620e3,163,195,1,0
5,4b103e52f964a520206c23e3,91,195,1,0
6,4d320c5498336dcb18401ff0,271,195,1,0
7,5205bfe411d2d4fd57c20095,312,195,1,0
8,4c474fc476d72d7fa3c03c4d,401,195,0,1
9,4bfdb7bcf61dc9b6bb7a9fde,272,195,1,0
10,4d2cce46ae3a8cfa4067bf70,420,195,1,0
11,4e42e0037d8b2eefb3b06d20,402,195,1,0
12,5170656ae4b029a050dd8a49,436,195,1,0
13,4ab59f7cf964a520a97520e3,483,195,1,0
14,4aa7f561f964a520384e20e3,473,195,1,0
15,5baffb6598fbfc002c5153b2,479,195,1,0
16,4aa7e387f964a520db4d20e3,414,195,1,0
17,506b5c37f31cd15cd744f51d,263,195,1,0
18,4aa75811f964a520bd4c20e3,381,195,1,0
19,4dbb17935da3ff58ec28adc9,368,195,1,0
20,50ef23afe4b04e0d11da9edd,398,195,1,0
21,4af49287f964a520f8f321e3,288,195,1,0
22,57f41a2e498e3b45c65cd75c,185,195,1,0
23,4e22856ed4c0d32590fa985c,402,195,1,0
24,543ffaa5498e1016918872cf,436,195,1,0
25,4aa9c8c3f964a5204a5520e3,353,195,1,0
26,4d8961845ecdf04dc55ba98a,383,195,1,0
27,4aab442ef964a520565920e3,472,195,1,0
28,4ab16be4f964a520696920e3,319,195,1,0
29,5ddd9f39ec276a0008f48f5f,359,195,1,0
30,4fa19819e4b0ab90fc87cef3,462,195,1,0
31,4aa6a5e6f964a5207e4a20e3,272,195,1,0
32,4ba17810f964a520b2b937e3,348,195,1,0
33,4acced76f964a52015ca20e3,492,195,1,0
34,4aa81ae3f964a520594f20e3,461,195,1,0
35,4d7fa12395c1a143b1c0e8f2,208,195,1,0
36,4aa8060af964a520d04e20e3,489,195,1,0
37,4c88f79f97828cfad822a0aa,490,195,1,0
38,582655cc2db9f34c9dba2e7a,384,195,1,0
39,5b65db01e17910002ce59719,498,195,1,0
40,4bbe603c006dc9b66e11fb3f,71,195,1,0
41,53fe1bd1498e8b3759518bb7,79,195,1,0
42,4b50afe3f964a520822d27e3,294,195,1,0
43,4ee00bdd8231e61c73d11a0b,168,195,1,0
44,4d5c2eea524fa35d96c14635,465,195,1,0
45,5baeb74073fe25002c5728d5,215,195,1,0
46,5de03780b298290008a4ed0c,261,195,1,0
47,4b6355aff964a520ef722ae3,313,195,1,0
48,554d14c6498e0d932275f8da,327,195,0,1
49,4b1d9c91f964a5200e1324e3,491,195,1,0
0,5ba9958535d3fc003903abcc,55,196,1,0
1,523871de11d2c5fc2ec832a1,41,196,1,0
2,4e72a8b21495dffb8e949b60,274,196,1,0
3,4c0beac07e3fc928d200f682,91,196,0,1
4,508c2d32e4b032d8be856a72,248,196,1,0
5,5c4cccbf6bdee600398e07fb,312,196,1,0
6,55d97956498e2c299b5830c0,396,196,1,0
7,4b5695b7f964a520e61528e3,176,196,1,0
8,57951723498e1e1d10b665a7,492,196,1,0
9,51f0591a498e26b88854db2f,244,196,1,0
10,4b730a25f964a52086972de3,480,196,1,0
11,4f9c6b9de4b08ea0397d407a,333,196,1,0
12,54a841ea498ea6698655b98b,155,196,1,0
13,4d486a1bf046a1cd8f7611f6,142,196,1,0
14,5691d6c2498eaae856c925dc,168,196,1,0
15,550b4681498e2c34aaea1a54,308,196,1,0
16,4aae6272f964a520f06120e3,401,196,1,0
17,5f1133399e5df36494aa5b21,122,196,1,0
18,4e01174ae4cd338f2d471280,392,196,1,0
19,5a9335a1c62b493a333d94c8,250,196,1,0
20,5b3edf948d0a53002c0de71b,455,196,1,0
21,5024458ee4b0578fd3c5957a,271,196,1,0
22,4aae967bf964a520836220e3,472,196,1,0
23,55abd548498e1966a0ebd1f0,486,196,1,0
24,5b4a4f7c610f04002c9239fe,398,196,1,0
25,60fb7f5d12f44a3f301c613c,95,196,1,0
26,5a50451f916bc169c24f3c80,146,196,1,0
27,50d12d48e4b0bd10587bd2b3,173,196,1,0
28,5a2b43264382ab0c1baa8ffd,205,196,1,0
29,534b1efb498ea14e2266bdc0,406,196,1,0
30,4c48639e417b20a19bbfe0a9,338,196,1,0
31,578fb2b4498ef2ba5039f3cd,344,196,1,0
32,d3058d6954214d936f140932,358,196,1,0
33,4dbdff19a86e0e98a2089a9c,398,196,0,1
34,504aa0f1e4b08a4f68afbad3,431,196,1,0
35,4ba3aa38f964a520bc5138e3,387,196,1,0
36,daa9a6489ba157a8f3cb7c88,86,196,1,0
37,81e3f19780354a01aa158f4a,142,196,0,1
38,2a726be6002c4330b83666a1,182,196,1,0
39,ef5773d951d34e19fa1063a8,213,196,1,0
40,ebb8ad58703947ab73319bde,226,196,1,0
41,4a77a402632442c928968308,269,196,1,0
42,251ff308bfe5439a9e4d2b39,389,196,0,1
43,53549552cf4f46f204f0dd5a,460,196,1,0
0,4dbb17935da3ff58ec28adc9,42,197,1,0
1,4c474fc476d72d7fa3c03c4d,300,197,0,1
2,4ab59f7cf964a520a97520e3,309,197,1,0
3,4aaaf960f964a520575820e3,295,197,1,0
4,510b1603e4b0607cda141579,316,197,1,0
5,4e42e0037d8b2eefb3b06d20,329,197,1,0
6,5646ab13498e460c732920e8,370,197,1,0
7,4aa801e0f964a520ab4e20e3,304,197,1,0
8,5bba5b613149b9002c1e480b,315,197,1,0
9,4aa815a0f964a520344f20e3,372,197,1,0
10,4d486b0211618cfade6cd423,330,197,1,0
11,543ffaa5498e1016918872cf,205,197,1,0
12,4aa7e387f964a520db4d20e3,332,197,1,0
13,4fb14574e4b0e047b2ebf605,395,197,1,0
14,603ececbb80ab26e9db2510c,277,197,1,0
15,4aaa9a0ef964a5208d5620e3,411,197,1,0
16,4aa7f160f964a5201c4e20e3,449,197,1,0
17,4aa805ccf964a520cd4e20e3,419,197,1,0
18,4aa7fb50f964a5207b4e20e3,283,197,1,0
19,4d320c5498336dcb18401ff0,492,197,1,0
20,4d1e61fd8629224bb5090287,369,197,1,0
21,4bfdb7bcf61dc9b6bb7a9fde,489,197,1,0
22,4bd4fae529eb9c7406c492e1,326,197,1,0
23,4c2e95f9213c2d7f0c862f5d,195,197,1,0
24,4aae9e41f964a520a26220e3,56,197,1,0
25,50ef23afe4b04e0d11da9edd,488,197,1,0
26,57f41a2e498e3b45c65cd75c,213,197,1,0
